source_id,source_type,city,year,url,local_path,is_official_source,fetch_status,notes
src_0132,document,Harbin,2022,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0133,document,Harbin,2023,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0134,document,Harbin,2024,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0135,document,Harbin,2025,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0136,document,Hefei,2020,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0137,document,Hefei,2021,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0138,document,Hefei,2022,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0139,document,Hefei,2023,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0140,document,Hefei,2024,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0141,document,Hefei,2025,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0142,document,Kunming,2020,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0143,document,Kunming,2021,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0144,document,Kunming,2022,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0145,document,Kunming,2023,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0146,document,Kunming,2024,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0147,document,Kunming,2025,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0148,document,Nanchang,2020,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0149,document,Nanchang,2021,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0150,document,Nanchang,2022,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0151,document,Nanchang,2023,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0152,document,Nanchang,2024,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0153,document,Nanchang,2025,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0154,document,Nanjing,2020,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0155,document,Nanjing,2021,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0156,document,Nanjing,2022,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0157,document,Nanjing,2023,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0158,document,Nanjing,2024,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0159,document,Nanjing,2025,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0160,document,Qingdao,2020,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0161,document,Qingdao,2021,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0162,document,Qingdao,2022,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0163,document,Qingdao,2023,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0164,document,Qingdao,2024,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0165,document,Qingdao,2025,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0166,document,Shanghai,2020,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0167,document,Shanghai,2021,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0168,document,Shanghai,2022,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0169,document,Shanghai,2023,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0170,document,Shanghai,2024,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0171,document,Shanghai,2025,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0172,document,Shenyang,2020,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0173,document,Shenyang,2021,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0174,document,Shenyang,2022,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0175,document,Shenyang,2023,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0176,document,Shenyang,2024,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0177,document,Shenyang,2025,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0178,document,Shenzhen,2020,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0179,document,Shenzhen,2021,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0180,document,Shenzhen,2022,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0181,document,Shenzhen,2023,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0182,document,Shenzhen,2024,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0183,document,Shenzhen,2025,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0184,document,Wuhan,2020,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0185,document,Wuhan,2021,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0186,document,Wuhan,2022,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0187,document,Wuhan,2023,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0188,document,Wuhan,2024,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0189,document,Wuhan,2025,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0190,document,Xi'an,2020,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0191,document,Xi'an,2021,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0192,document,Xi'an,2022,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0193,document,Xi'an,2023,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0194,document,Xi'an,2024,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0195,document,Xi'an,2025,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0196,document,Xiamen,2020,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0197,document,Xiamen,2021,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0198,document,Xiamen,2022,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0199,document,Xiamen,2023,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0200,document,Xiamen,2024,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0201,document,Xiamen,2025,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0202,document,Zhengzhou,2020,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0203,document,Zhengzhou,2021,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0204,document,Zhengzhou,2022,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0205,document,Zhengzhou,2023,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0206,document,Zhengzhou,2024,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0207,document,Zhengzhou,2025,https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,True,available,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data)
src_0208,document,Beijing,,https://www.moe.gov.cn/,,True,available,"Ministry of Education university list (manual count, 2025)"
src_0209,document,Shanghai,,https://www.moe.gov.cn/,,True,available,"Ministry of Education university list (manual count, 2025)"
src_0210,document,Guangzhou,,https://www.moe.gov.cn/,,True,available,"Ministry of Education university list (manual count, 2025)"
src_0211,document,Wuhan,,https://www.moe.gov.cn/,,True,available,"Ministry of Education university list (manual count, 2025)"
src_0212,document,Nanjing,,https://www.moe.gov.cn/,,True,available,"Ministry of Education university list (manual count, 2025)"
src_0213,document,Xi'an,,https://www.moe.gov.cn/,,True,available,"Ministry of Education university list (manual count, 2025)"
src_0214,document,Chengdu,,https://www.moe.gov.cn/,,True,available,"Ministry of Education university list (manual count, 2025)"
src_0215,document,Chongqing,,https://www.moe.gov.cn/,,True,available,"Ministry of Education university list (manual count, 2025)"
src_0216,document,Hangzhou,,https://www.moe.gov.cn/,,True,available,"Ministry of Education university list (manual count, 2025)"
src_0217,document,Changsha,,https://www.moe.gov.cn/,,True,available,"Ministry of Education university list (manual count, 2025)"
src_0218,document,Harbin,,https://www.moe.gov.cn/,,True,available,"Ministry of Education university list (manual count, 2025)"
src_0219,document,Shenyang,,https://www.moe.gov.cn/,,True,available,"Ministry of Education university list (manual count, 2025)"
src_0220,document,Qingdao,,https://www.moe.gov.cn/,,True,available,"Ministry of Education university list (manual count, 2025)"
src_0221,document,Zhengzhou,,https://www.moe.gov.cn/,,True,available,"Ministry of Education university list (manual count, 2025)"
src_0222,document,Kunming,,https://www.moe.gov.cn/,,True,available,"Ministry of Education university list (manual count, 2025)"
src_0223,document,Nanchang,,https://www.moe.gov.cn/,,True,available,"Ministry of Education university list (manual count, 2025)"
src_0224,document,Hefei,,https://www.moe.gov.cn/,,True,available,"Ministry of Education university list (manual count, 2025)"
src_0225,document,Shenzhen,,https://www.moe.gov.cn/,,True,available,"Ministry of Education university list (manual count, 2025)"
src_0226,document,Suzhou,,https://www.moe.gov.cn/,,True,available,"Ministry of Education university list (manual count, 2025)"
src_0227,document,Xiamen,,https://www.moe.gov.cn/,,True,available,"Ministry of Education university list (manual count, 2025)"
